scope,scope_id,glyph,cost_bytes,line_count,row_ids,english,korean,saving_if_removed_from_scope,english_substitution,scene
codec,186,황,64,1,codec:186:19,Regulate usage of the suppressor based<0A>on the situation.<0A><END>,상황에 맞게 SUPPRESSOR를 써.<0A><00>,64,not_generated,
codec,189,곧,64,1,codec:189:17,then the Alert Phase will quickly be<0A>restored to Normal Phase.<0A><END>,그러면 Alert Phase가 곧 Normal Phase로 돌아와.<0A><00>,64,not_generated,
codec,190,씩,64,1,codec:190:15,"If you take a close look at the stars above<0A>the enemy's head, you'll notice that they<0A>gradually disappear, one at a time.<0A><END>",적 머리 위 별은 하나씩 사라져.<0A><00>,64,not_generated,
codec,190,져,64,1,codec:190:15,"If you take a close look at the stars above<0A>the enemy's head, you'll notice that they<0A>gradually disappear, one at a time.<0A><END>",적 머리 위 별은 하나씩 사라져.<0A><00>,64,not_generated,
codec,193,열,64,1,codec:193:3,"To use camouflage, first press the START<0A>button to go to the Survival Viewer.<0A><END>",CAMO는 START로 SURVIVAL을 열어 사용해.<0A><00>,64,not_generated,
codec,193,용,64,1,codec:193:3,"To use camouflage, first press the START<0A>button to go to the Survival Viewer.<0A><END>",CAMO는 START로 SURVIVAL을 열어 사용해.<0A><00>,64,not_generated,
codec,198,곽,64,1,codec:198:6,"In order to flatten the appearance of<0A>your face,<0A><END>","얼굴 윤곽을 평평하게 보이려면,<0A><00>",64,not_generated,
codec,198,굴,64,1,codec:198:6,"In order to flatten the appearance of<0A>your face,<0A><END>","얼굴 윤곽을 평평하게 보이려면,<0A><00>",64,not_generated,
codec,198,얼,64,1,codec:198:6,"In order to flatten the appearance of<0A>your face,<0A><END>","얼굴 윤곽을 평평하게 보이려면,<0A><00>",64,not_generated,
codec,198,윤,64,1,codec:198:6,"In order to flatten the appearance of<0A>your face,<0A><END>","얼굴 윤곽을 평평하게 보이려면,<0A><00>",64,not_generated,
codec,198,평,64,1,codec:198:6,"In order to flatten the appearance of<0A>your face,<0A><END>","얼굴 윤곽을 평평하게 보이려면,<0A><00>",64,not_generated,
codec,200,걱,64,1,codec:200:7,Don't worry. That's what the Camo Index<0A>is for.<0A><END>,걱정 마. CAMO INDEX가 있잖아.<0A><00>,64,not_generated,
codec,200,높,64,1,codec:200:10,"With a high enough Camo Index, you can<0A>even fool enemies inches away.<0A><END>",Camo Index가 높으면<0A>코앞도 속일 수 있어.<0A><00>,64,not_generated,
codec,200,속,64,1,codec:200:10,"With a high enough Camo Index, you can<0A>even fool enemies inches away.<0A><END>",Camo Index가 높으면<0A>코앞도 속일 수 있어.<0A><00>,64,not_generated,
codec,200,앞,64,1,codec:200:10,"With a high enough Camo Index, you can<0A>even fool enemies inches away.<0A><END>",Camo Index가 높으면<0A>코앞도 속일 수 있어.<0A><00>,64,not_generated,
codec,200,잖,64,1,codec:200:7,Don't worry. That's what the Camo Index<0A>is for.<0A><END>,걱정 마. CAMO INDEX가 있잖아.<0A><00>,64,not_generated,
codec,202,걱,64,1,codec:202:5,you don't need to be concerned with being<0A>spotted by distant enemies.<0A><END>,멀리 있는 적에게 들킬 걱정은 없어.<0A><00>,64,not_generated,
codec,202,멀,64,1,codec:202:5,you don't need to be concerned with being<0A>spotted by distant enemies.<0A><END>,멀리 있는 적에게 들킬 걱정은 없어.<0A><00>,64,not_generated,
codec,202,킬,64,1,codec:202:5,you don't need to be concerned with being<0A>spotted by distant enemies.<0A><END>,멀리 있는 적에게 들킬 걱정은 없어.<0A><00>,64,not_generated,
codec,210,남,64,1,codec:210:16,Remaining bullets are displayed<0A>beneath your Camo Index.<0A><END>,남은 탄은 CAMO INDEX 아래에 보여.<0A><00>,64,not_generated,
codec,210,탄,64,1,codec:210:16,Remaining bullets are displayed<0A>beneath your Camo Index.<0A><END>,남은 탄은 CAMO INDEX 아래에 보여.<0A><00>,64,not_generated,
codec,212,남,64,1,codec:212:4,and you will always have a bullet in your<0A>chamber.<0A><END>,CHAMBER엔 늘 탄이 남아.<0A><00>,64,not_generated,
codec,212,늘,64,1,codec:212:4,and you will always have a bullet in your<0A>chamber.<0A><END>,CHAMBER엔 늘 탄이 남아.<0A><00>,64,not_generated,
codec,212,탄,64,1,codec:212:4,and you will always have a bullet in your<0A>chamber.<0A><END>,CHAMBER엔 늘 탄이 남아.<0A><00>,64,not_generated,
codec,217,넣,64,1,codec:217:15,I put it in my backpack first.<0A><END>,먼저 BACKPACK에 넣었어.<0A><00>,64,not_generated,
codec,217,먼,64,1,codec:217:15,I put it in my backpack first.<0A><END>,먼저 BACKPACK에 넣었어.<0A><00>,64,not_generated,
codec,218,꺼,64,1,codec:218:8,to remove the weapon from your backpack<0A>and equip it to your person.<0A><END>,BACKPACK에서 무기를 꺼내 몸에 장비해.<0A><00>,64,not_generated,
codec,218,몸,64,1,codec:218:8,to remove the weapon from your backpack<0A>and equip it to your person.<0A><END>,BACKPACK에서 무기를 꺼내 몸에 장비해.<0A><00>,64,not_generated,
codec,218,비,64,2,codec:218:3|codec:218:8,"To place a weapon on your person, go to<0A>the Survival Viewer, then BACKPACK,<0A>then select WEAPON.<0A><END> || to remove the weapon from your backpack<0A>and equip it to your person.<0A><END>","무기 장비는 SURVIVAL, BACKPACK, WEAPON 순서야.<0A><00> || BACKPACK에서 무기를 꺼내 몸에 장비해.<0A><00>",64,not_generated,
codec,218,순,64,1,codec:218:3,"To place a weapon on your person, go to<0A>the Survival Viewer, then BACKPACK,<0A>then select WEAPON.<0A><END>","무기 장비는 SURVIVAL, BACKPACK, WEAPON 순서야.<0A><00>",64,not_generated,
codec,218,장,64,2,codec:218:3|codec:218:8,"To place a weapon on your person, go to<0A>the Survival Viewer, then BACKPACK,<0A>then select WEAPON.<0A><END> || to remove the weapon from your backpack<0A>and equip it to your person.<0A><END>","무기 장비는 SURVIVAL, BACKPACK, WEAPON 순서야.<0A><00> || BACKPACK에서 무기를 꺼내 몸에 장비해.<0A><00>",64,not_generated,
codec,225,격,64,1,codec:225:3,"For the assault rifle and various other<0A>weapons,<0A><END>","돌격소총 및 기타 다양한 무기의 경우,<0A><00>",64,not_generated,
codec,225,경,64,1,codec:225:3,"For the assault rifle and various other<0A>weapons,<0A><END>","돌격소총 및 기타 다양한 무기의 경우,<0A><00>",64,not_generated,
codec,225,및,64,1,codec:225:3,"For the assault rifle and various other<0A>weapons,<0A><END>","돌격소총 및 기타 다양한 무기의 경우,<0A><00>",64,not_generated,
codec,225,양,64,1,codec:225:3,"For the assault rifle and various other<0A>weapons,<0A><END>","돌격소총 및 기타 다양한 무기의 경우,<0A><00>",64,not_generated,
codec,225,총,64,1,codec:225:3,"For the assault rifle and various other<0A>weapons,<0A><END>","돌격소총 및 기타 다양한 무기의 경우,<0A><00>",64,not_generated,
codec,225,타,64,1,codec:225:3,"For the assault rifle and various other<0A>weapons,<0A><END>","돌격소총 및 기타 다양한 무기의 경우,<0A><00>",64,not_generated,
codec,230,발,64,1,codec:230:4,"Before putting down the front foot,<0A><END>","앞발을 내리기 전,<0A><00>",64,not_generated,
codec,230,앞,64,1,codec:230:4,"Before putting down the front foot,<0A><END>","앞발을 내리기 전,<0A><00>",64,not_generated,
codec,230,전,64,1,codec:230:4,"Before putting down the front foot,<0A><END>","앞발을 내리기 전,<0A><00>",64,not_generated,
codec,231,낮,64,1,codec:231:5,"And, since your posture is low while<0A>stalking, you are that much less likely<0A>to be spotted by the enemy.<0A><END>",STALKING은 자세가 낮아 적에게 들킬 가능성도 줄어.<0A><00>,64,not_generated,
codec,231,능,64,1,codec:231:5,"And, since your posture is low while<0A>stalking, you are that much less likely<0A>to be spotted by the enemy.<0A><END>",STALKING은 자세가 낮아 적에게 들킬 가능성도 줄어.<0A><00>,64,not_generated,
codec,231,킬,64,1,codec:231:5,"And, since your posture is low while<0A>stalking, you are that much less likely<0A>to be spotted by the enemy.<0A><END>",STALKING은 자세가 낮아 적에게 들킬 가능성도 줄어.<0A><00>,64,not_generated,
codec,233,럼,64,1,codec:233:22,"Okay, then what would you drink?<0A><END>","알았어, 그럼 뭘 마실래?<0A><00>",64,not_generated,
codec,233,뭘,64,1,codec:233:22,"Okay, then what would you drink?<0A><END>","알았어, 그럼 뭘 마실래?<0A><00>",64,not_generated,
codec,233,실,64,1,codec:233:22,"Okay, then what would you drink?<0A><END>","알았어, 그럼 뭘 마실래?<0A><00>",64,not_generated,
codec,234,직,64,1,codec:234:16,FOX is a next-generation espionage<0A>organization<0A><END>,"FOX는 차세대 첩보 조직이고,<0A><00>",64,not_generated,
codec,234,차,64,1,codec:234:16,FOX is a next-generation espionage<0A>organization<0A><END>,"FOX는 차세대 첩보 조직이고,<0A><00>",64,not_generated,
codec,234,첩,64,1,codec:234:16,FOX is a next-generation espionage<0A>organization<0A><END>,"FOX는 차세대 첩보 조직이고,<0A><00>",64,not_generated,
codec,235,국,64,1,codec:235:21,That's the American way?<0A><END>,그게 미국 방식이야?<0A><00>,64,not_generated,
codec,235,식,64,1,codec:235:21,That's the American way?<0A><END>,그게 미국 방식이야?<0A><00>,64,not_generated,
codec,235,쿼,64,1,codec:235:53,Quoi!?<0A><END>,쿼이!?<0A><00>,64,not_generated,
codec,236,널,64,2,codec:236:20|codec:236:19,A tunnel?<0A><END> || From a tunnel.<0A><END>,터널?<0A><00> || 터널에서.<0A><00>,64,not_generated,
codec,237,몸,64,1,codec:237:18,"No, I mean the ""naked"" part.<0A><END>","아니요, ""알몸"" 부분을 의미합니다.<0A><00>",64,not_generated,
codec,237,엇,64,1,codec:237:16,Yeah. What does it mean?<0A><END>,네. 그것은 무엇을 의미합니까?<0A><00>,64,not_generated,
codec,237,합,64,2,codec:237:18|codec:237:16,"No, I mean the ""naked"" part.<0A><END> || Yeah. What does it mean?<0A><END>","아니요, ""알몸"" 부분을 의미합니다.<0A><00> || 네. 그것은 무엇을 의미합니까?<0A><00>",64,not_generated,
codec,238,뭔,64,1,codec:238:24,"No, but...something is strange.<0A><END>",아니... 뭔가 이상해.<0A><00>,64,not_generated,
codec,238,황,64,1,codec:238:14,"Snake, what's the situation?<0A><END>","Snake, 상황은?<0A><00>",64,not_generated,
codec,261,각,64,1,codec:261:902,Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>,생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,경,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,굴,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,냥,64,1,codec:261:905,Just make sure you don't get caught up in<0A>the blast yourself.<0A><END>,그냥 폭발에 휘말리지 않도록 해.<0A><00>,64,not_generated,
codec,261,넓,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,누,64,1,codec:261:907,Give it a try. Stand near a drum and press<0A>the Action Button.<0A><END>,한번 사용해 보세요. 드럼 근처에 서서 액션 버튼을 누르세요.<0A><00>,64,not_generated,
codec,261,눕,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,당,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,득,64,2,codec:261:904|codec:261:902,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || 생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,든,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,럼,64,5,codec:261:906|codec:261:907|codec:261:904|codec:261:900|codec:261:902,"Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END> || Give it a try. Stand near a drum and press<0A>the Action Button.<0A><END> || If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END> || Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>","드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00> || 한번 사용해 보세요. 드럼 근처에 서서 액션 버튼을 누르세요.<0A><00> || 연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00> || 생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>",64,not_generated,
codec,261,료,64,3,codec:261:904|codec:261:900|codec:261:902,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END> || Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>","연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00> || 생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>",64,not_generated,
codec,261,릴,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,맞,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,모,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,반,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,발,64,2,codec:261:904|codec:261:905,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Just make sure you don't get caught up in<0A>the blast yourself.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || 그냥 폭발에 휘말리지 않도록 해.<0A><00>,64,not_generated,
codec,261,생,64,1,codec:261:902,Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>,생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,쏘,64,1,codec:261:902,Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>,생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,압,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,액,64,1,codec:261:907,Give it a try. Stand near a drum and press<0A>the Action Button.<0A><END>,한번 사용해 보세요. 드럼 근처에 서서 액션 버튼을 누르세요.<0A><00>,64,not_generated,
codec,261,연,64,3,codec:261:904|codec:261:900|codec:261:902,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END> || Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>","연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00> || 생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>",64,not_generated,
codec,261,옆,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,용,64,3,codec:261:906|codec:261:907|codec:261:900,"Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END> || Give it a try. Stand near a drum and press<0A>the Action Button.<0A><END> || Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END>","드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00> || 한번 사용해 보세요. 드럼 근처에 서서 액션 버튼을 누르세요.<0A><00> || Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00>",64,not_generated,
codec,261,워,64,1,codec:261:900,"Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END>","Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00>",64,not_generated,
codec,261,져,64,1,codec:261:900,"Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END>","Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00>",64,not_generated,
codec,261,찬,64,2,codec:261:904|codec:261:902,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || 생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,채,64,1,codec:261:900,"Snake, those drums are filled with fuel.<0A>That'll prove to be useful.<0A><END>","Snake, 그 드럼에는 연료가 채워져 있다. 그것은 유용할 거다.<0A><00>",64,not_generated,
codec,261,처,64,2,codec:261:907|codec:261:904,"Give it a try. Stand near a drum and press<0A>the Action Button.<0A><END> || If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",한번 사용해 보세요. 드럼 근처에 서서 액션 버튼을 누르세요.<0A><00> || 연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,총,64,1,codec:261:902,Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>,생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,추,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,통,64,2,codec:261:904|codec:261:902,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Think about it. Shoot a bullet at a drum full<0A>of flammable fuel and...<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || 생각해 보세요. 가연성 연료가 가득 찬 드럼통에 총알을 쏘고...<0A><00>,64,not_generated,
codec,261,튼,64,1,codec:261:907,Give it a try. Stand near a drum and press<0A>the Action Button.<0A><END>,한번 사용해 보세요. 드럼 근처에 서서 액션 버튼을 누르세요.<0A><00>,64,not_generated,
codec,261,파,64,1,codec:261:904,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00>,64,not_generated,
codec,261,폭,64,2,codec:261:904|codec:261:905,"If you blow up those drums full of fuel, the<0A>explosion should take care of any enemies<0A>in a fairly wide radius.<0A><END> || Just make sure you don't get caught up in<0A>the blast yourself.<0A><END>",연료가 가득 찬 드럼통을 폭파시키면 폭발로 인해 상당히 넓은 반경에 있는 모든 적을 처리할 수 있다.<0A><00> || 그냥 폭발에 휘말리지 않도록 해.<0A><00>,64,not_generated,
codec,261,혀,64,1,codec:261:906,Drums lying on their side can be sent rolling.<0A>Time it right and you might be able to use it<0A>to bowl over multiple enemies at once.<0A><END>,드럼을 옆으로 눕혀서 굴릴 수 있다. 시간을 잘 맞추면 이를 사용하여 한 번에 여러 적을 제압할 수 있다.<0A><00>,64,not_generated,
codec,261,휘,64,1,codec:261:905,Just make sure you don't get caught up in<0A>the blast yourself.<0A><END>,그냥 폭발에 휘말리지 않도록 해.<0A><00>,64,not_generated,
codec,270,걸,64,1,codec:270:734,Spies throughout the ages have used lockers<0A>to help them accomplish their missions.<0A><END>,스파이들은 여러 시대에 걸쳐 MISSION를 완수하기 위해 사물함을 사용해 왔습니다.<0A><00>,64,not_generated,
codec,270,높,64,1,codec:270:733,Lockers are a highly prized commodity<0A>among intelligence agents.<0A><END>,사물함은 정보요원들 사이에서 매우 높이 평가되는 상품입니다.<0A><00>,64,not_generated,
codec,270,누,64,1,codec:270:741,"To come out of the locker, just press<0A>the Action Button again.<0A><END>",사물함에서 나오려면 액션 버튼을 다시 누르세요.<0A><00>,64,not_generated,
codec,270,눌,64,1,codec:270:739,"To hide inside a locker, first open the locker<0A>by standing in front of it and pressing the<0A>Action Button.<0A><END>",사물함 안에 숨으려면 먼저 사물함 앞에 서서 작업 버튼을 눌러 사물함을 엽니다.<0A><00>,64,not_generated,
codec,270,동,64,1,codec:270:738,Use them wisely and they'll prove valuable<0A>during the mission.<0A><END>,현명하게 사용하면 MISSION 동안 가치 있는 것으로 입증될 거다.<0A><00>,64,not_generated,
codec,270,됩,64,1,codec:270:742,"To hide an enemy's body in a locker,<0A>simply drag the body in front of an open<0A>locker.<0A><END>",적의 시체를 사물함에 숨기려면 열려 있는 사물함 앞으로 시체를 드래그하면 됩니다.<0A><00>,64,not_generated,
codec,270,론,64,1,codec:270:736,Of course I am.<0A><END>,물론이지.<0A><00>,64,not_generated,
codec,270,른,64,1,codec:270:745,"You can't use that locker. If you need to<0A>use a locker, look for another one.<0A><END>",그 사물함은 못 써.<0A>다른 사물함을 찾아.<0A><00>,64,not_generated,
codec,270,매,64,1,codec:270:733,Lockers are a highly prized commodity<0A>among intelligence agents.<0A><END>,사물함은 정보요원들 사이에서 매우 높이 평가되는 상품입니다.<0A><00>,64,not_generated,
codec,270,먼,64,1,codec:270:739,"To hide inside a locker, first open the locker<0A>by standing in front of it and pressing the<0A>Action Button.<0A><END>",사물함 안에 숨으려면 먼저 사물함 앞에 서서 작업 버튼을 눌러 사물함을 엽니다.<0A><00>,64,not_generated,
codec,270,목,64,1,codec:270:737,"You can use lockers for any number of<0A>purposes - hiding yourself, hiding the bodies<0A>of enemy soldiers, using the door as a shield.<0A><END>","사물함을 다양한 목적으로 사용할 수 있다. 자신을 숨기고, 적군의 시체를 숨기고, 문을 방패로 사용합니다.<0A><00>",64,not_generated,
codec,270,술,64,1,codec:270:743,"You can also break the doors of lockers.<0A>If the door of a locker won't open and you're<0A>determined to get inside, try breaking into it.<0A><END>",사물함 문도 부술 수 있어.<0A>안 열리면 부수고 들어가 봐.<0A><00>,64,not_generated,
codec,270,숨,64,4,codec:270:740|codec:270:742|codec:270:739|codec:270:737,"Once the door is open, you can enter<0A>the locker to hide inside it.<0A><END> || To hide an enemy's body in a locker,<0A>simply drag the body in front of an open<0A>locker.<0A><END> || To hide inside a locker, first open the locker<0A>by standing in front of it and pressing the<0A>Action Button.<0A><END> || You can use lockers for any number of<0A>purposes - hiding yourself, hiding the bodies<0A>of enemy soldiers, using the door as a shield.<0A><END>","문이 열리면 사물함에 들어가서 그 안에 숨을 수 있습니다.<0A><00> || 적의 시체를 사물함에 숨기려면 열려 있는 사물함 앞으로 시체를 드래그하면 됩니다.<0A><00> || 사물함 안에 숨으려면 먼저 사물함 앞에 서서 작업 버튼을 눌러 사물함을 엽니다.<0A><00> || 사물함을 다양한 목적으로 사용할 수 있다. 자신을 숨기고, 적군의 시체를 숨기고, 문을 방패로 사용합니다.<0A><00>",64,not_generated,
codec,270,신,64,1,codec:270:737,"You can use lockers for any number of<0A>purposes - hiding yourself, hiding the bodies<0A>of enemy soldiers, using the door as a shield.<0A><END>","사물함을 다양한 목적으로 사용할 수 있다. 자신을 숨기고, 적군의 시체를 숨기고, 문을 방패로 사용합니다.<0A><00>",64,not_generated,
codec,270,실,64,1,codec:270:735,Are you sure about that?<0A><END>,확실합니까?<0A><00>,64,not_generated,
codec,270,써,64,1,codec:270:745,"You can't use that locker. If you need to<0A>use a locker, look for another one.<0A><END>",그 사물함은 못 써.<0A>다른 사물함을 찾아.<0A><00>,64,not_generated,
codec,270,앞,64,2,codec:270:742|codec:270:739,"To hide an enemy's body in a locker,<0A>simply drag the body in front of an open<0A>locker.<0A><END> || To hide inside a locker, first open the locker<0A>by standing in front of it and pressing the<0A>Action Button.<0A><END>",적의 시체를 사물함에 숨기려면 열려 있는 사물함 앞으로 시체를 드래그하면 됩니다.<0A><00> || 사물함 안에 숨으려면 먼저 사물함 앞에 서서 작업 버튼을 눌러 사물함을 엽니다.<0A><00>,64,not_generated,
codec,270,액,64,1,codec:270:741,"To come out of the locker, just press<0A>the Action Button again.<0A><END>",사물함에서 나오려면 액션 버튼을 다시 누르세요.<0A><00>,64,not_generated,
