scope,scope_id,glyph,cost_bytes,line_count,row_ids,english,korean,saving_if_removed_from_scope,english_substitution,scene
codec,243,련,64,13,codec:243:739|codec:243:966|codec:243:938|codec:243:772|codec:243:932|codec:243:987|codec:243:985|codec:243:946|codec:243:931|codec:243:702|codec:243:703|codec:243:807|codec:243:722,"An agent was supposed to disguise himself<0A>as a Soviet officer and sneak into an enemy<0A>installation.<0A><END> || And now they're being sent out to stand<0A>watch over a field exercise?<0A><END> || But as you know, it was a Soviet cosmonaut,<0A>Yuri Gagarin, who made the first successful<0A>manned space flight three years ago.<0A><END> || GRU is a military espionage outfit, the<0A>intelligence wing of the Soviet Defense<0A>Ministry's General Staff Office.<0A><END> || Having been beaten to the chase by<0A>the Soviets,<0A><END> || He was stationed in the rear of the Soviet<0A>line to catch and punish any troops who<0A>tried to retreat or desert.<0A><END> || He's gained a reputation as the most brutal<0A>and cold-blooded of the Soviet spymasters.<0A><END> || Imagine, if you will, a Soviet Union able to<0A>send wave after wave of nuclear missiles<0A><END> || In 1957, the Soviet Union succeeded<0A>in launching their first artificial satellite,<0A>Sputnik, into orbit.<0A><END> || Mmm. The Soviets have a number of secret<0A>Design Bureaus like this one, each engaged<0A>in cutting-edge research.<0A><END> || OKB-1, the bureau where the Voskhod<0A>spacecraft was developed and which plays<0A>a leading role in the Soviet space program,<0A><END> || The only techniques you can rely on are<0A>the ones you've mastered through<0A>experience and practice.<0A><END> || With the technology they had, it was difficult<0A>for the Soviets to develop large engines with<0A>massive thrust.<0A><END>","요원이 소련 장교로 변장해 적 시설에 잠입할 예정이었어.<0A><00> || 이제 야외 훈련 경비까지 맡는 건가?<0A><00> || 3년 전 최초 유인 우주비행에 성공한 건 소련의 Yuri Gagarin이야.<0A><00> || GRU는 소련 국방부 참모실 산하 정보부 소속의 군사 첩보 기관입니다.<0A><00> || 소련에 선수를 빼앗긴 뒤,<0A><00> || 소련군 후방에서 후퇴나 탈영한 병사를 잡아 처벌했어.<0A><00> || 소련 정보 책임자 중 가장 잔혹하고 냉혈하다고 알려졌어.<0A><00> || 상상해 보세요, 소련이 핵 미사일을 연속으로 발사할 수 있는 상황을<0A><00> || 1957년, 소련은 첫 인공위성 스푸트니크를 궤도에 성공적으로 발사했다.<0A><00> || 소련엔 첨단 연구를 하는 비밀 설계국이 여럿 있어.<0A><00> || Voskhod를 개발한 OKB-1은 소련 우주 계획의 핵심이야.<0A><00> || 믿을 건 경험과 훈련으로 익힌 기술뿐이야.<0A><00> || 소련이 보유한 기술로는 막대한 추력을 갖춘 대형 엔진을 개발하기가 어려웠습니다.<0A><00>",64,not_generated,
codec,243,렵,64,1,codec:243:902,"Snake, making it harder for the enemy to<0A>spot you isn't the only advantage to<0A>maintaining a high Camo Index.<0A><END>","Snake, 적이 당신을 발견하기 어렵게 만드는 것이 높은 CAMO 지수를 유지하는 데 있어 유일한 이점은 아닙니다.<0A><00>",64,not_generated,
codec,243,렸,64,1,codec:243:941,"After that, with America still lagging behind<0A>the Soviets in orbital flight, President<0A>Kennedy made a momentous decision.<0A><END>",그 뒤 우주 경쟁에서 밀리던 미국의 Kennedy가 중대한 결정을 내렸지.<0A><00>,64,not_generated,
codec,243,론,64,2,codec:243:82|codec:243:851,By all means.<0A><END> || You can't continue your mission in this<0A>state. You need to eat something and<0A>recover your stamina.<0A><END>,물론.<0A><00> || 이 상태론 MISSION을 못 해. FOOD로 STAMINA를 회복해.<0A><00>,64,not_generated,
codec,243,롤,64,1,codec:243:329,"However, remember that rolling<0A>consumes more stamina than<0A>standard running.<0A><END>",그러나 롤링은 표준 달리기보다 LIFE을 더 많이 소비한다는 점을 기억해.<0A><00>,64,not_generated,
codec,243,롭,64,1,codec:243:668,Interesting. But how does it work?<0A><END>,흥미롭군. 어떻게 작동하지?<0A><00>,64,not_generated,
codec,243,뢰,64,2,codec:243:972|codec:243:769,The premier may have wanted to assign<0A>this mission to someone he knew he could<0A>trust.<0A><END> || You'll need Sokolov's full cooperation to<0A>complete this mission successfully. Don't do<0A>anything to make him lose confidence in you.<0A><END>,총리는 자신이 신뢰할 수 있는 사람에게 이 MISSION을 할당하고 싶었을 수도 있습니다.<0A><00> || MISSION 성공엔 Sokolov의 협력이 필요해. 그의 신뢰를 잃지 마.<0A><00>,64,not_generated,
codec,243,료,64,5,codec:243:965|codec:243:893|codec:243:900|codec:243:901|codec:243:724,"I thought that only meant high-ranking<0A>officials and their families.<0A><END> || It's about this guy who gets hurt in a car<0A>accident and tries to heal his wounds by<0A>injecting himself with a crocodile serum,<0A><END> || Snake, hurry and get those injuries<0A>treated!<0A><END> || Snake, you're not done treating your<0A>injuries. Go into the Survival Viewer and<0A>treat the rest of your injuries!<0A><END> || With this method, though, maintaining the<0A>fuel balance between the various engines<0A>was a major problem.<0A><END>","고위 관료들과 그 가족들만 말하는 줄 알았습니다.<0A><00> || 사고로 다친 남자가 악어 serum으로 치료하려는 영화야,<0A><00> || Snake, 빨리 부상을 치료받아라!<0A><00> || Snake, 부상 치료가 아직 끝나지 않았습니다. SURVIVAL로 가서 나머지 부상을 치료하세요!<0A><00> || 하지만 엔진 간<0A>연료 균형이 문제였다.<0A><00>",64,not_generated,
codec,243,류,64,3,codec:243:952|codec:243:917|codec:243:1117,"I don't want to call President Kennedy a<0A>liar, but I simply can't imagine that in six<0A>years, man will have reached the moon.<0A><END> || OKB-812. It's the same type of top-secret<0A>facility as Sokolov's own OKB-754.<0A><END> || Ten mucho cuidado.<0A><END>","Kennedy를 거짓말쟁이라 하긴 싫지만, 6년 안에 인류가 Moon에 갈 것 같진 않아.<0A><00> || OKB-812. Sokolov의 OKB-754와 같은 종류의 일급비밀 시설이다.<0A><00> || 10가지 종류가 있다.<0A><00>",64,not_generated,
codec,243,륙,64,1,codec:243:781,Sokolov took off in the direction of the rope<0A>bridge. Get after him. Hurry!<0A><END>,Sokolov는 로프 다리 방향으로 이륙했습니다. 그를 쫓아라. 서두르다!<0A><00>,64,not_generated,
codec,243,륭,64,1,codec:243:998,"You won't find her name in the history<0A>books, but her contributions were many<0A>and great.<0A><END>",역사책에서 그녀의 이름을 찾을 수는 없지만 그녀의 공헌은 많고 훌륭했습니다.<0A><00>,64,not_generated,
codec,243,른,64,5,codec:243:774|codec:243:937|codec:243:973|codec:243:738|codec:243:838,"Never let the left hand know what<0A>the right hand is doing.<0A><END> || Seven candidates were chosen from<0A>the military as the first astronauts.<0A>These were the men with the ""right stuff.""<0A><END> || So he can't trust any other units?<0A><END> || Well... that mask was originally created for<0A>use in another mission.<0A><END> || What's wrong? You were expecting<0A>something different?<0A><END>","오른손이 하는 일을 왼손이 모르게 하라.<0A><00> || 최초의 우주 비행사로 군대에서 7명의 후보자가 선정되었습니다. 이들은 ""올바른 물건""을 가진 사람들이었습니다.<0A><00> || 그럼 그는 다른 유닛을 믿을 수 없다는 겁니까?<0A><00> || 음... 그 마스크는 원래 다른 MISSION에 사용하기 위해 만들어진 것입니다.<0A><00> || 왜? 다른 걸 기대했어?<0A><00>",64,not_generated,
codec,243,름,64,2,codec:243:984|codec:243:998,"His name is Yevgeny Borisovitch Volgin.<0A>His code name in the West is<0A>""Thunderbolt.""<0A><END> || You won't find her name in the history<0A>books, but her contributions were many<0A>and great.<0A><END>","그의 이름은 예브게니 보리소비치 Volgin다. 그의 서부 코드명은 ""Thunderbolt""이다.<0A><00> || 역사책에서 그녀의 이름을 찾을 수는 없지만 그녀의 공헌은 많고 훌륭했습니다.<0A><00>",64,not_generated,
codec,243,린,64,7,codec:243:963|codec:243:939|codec:243:1005|codec:243:848|codec:243:688|codec:243:693|codec:243:975,"Exactly. It's the unit that protects the<0A>Kremlin and provides bodyguards for<0A>high-level VIPs.<0A><END> || NASA's first successful ballistic flight came<0A>one month after Gagarin's mission,<0A><END> || Precisely. The motto itself is a tribute to<0A>her service.<0A><END> || Really? You lose your grip strength after<0A>only a few seconds when hanging. I'll bet<0A>you can't even hold your gun straight.<0A><END> || The secretion of methionin enkephalin<0A>triggered by the fake death pill causes<0A>the opioid receptors...<0A><END> || There are three types of receptors: delta,<0A>kappa, and mu. Methionin enkephalin acts<0A>on the...<0A><END> || This secret test is an act of desperation<0A>by a cornered man.<0A><END>","정확합니다. 크렘린궁을 보호하고 고위 VIP에게 경호원을 제공하는 부대다.<0A><00> || NASA의 첫 번째 성공적인 탄도 비행은 가가린의 MISSION가 있은 지 한 달 후에 이루어졌습니다.<0A><00> || 맞아. 그 구호도 그녀의 공적을 기린 거야.<0A><00> || 정말요? 매달린 후 단 몇 초만 지나면 그립력이 상실됩니다. 아마 당신은 총을 똑바로 쥐지도 못할 것 같아요.<0A><00> || 가짜 사형제에 의해 촉발된 메티오닌 엔케팔린 분비는 오피오이드 수용체를...<0A><00> || 수용체에는 델타, 카파, 뮤의 세 가지 유형이 있습니다. 메티오닌 엔케팔린은 다음과 같은 작용을 합니다.<0A><00> || 이 비밀 테스트는 궁지에 몰린 남자의 절박한 행위입니다.<0A><00>",64,not_generated,
codec,243,릴,64,1,codec:243:988,"He's also notorious for his ""accomplish-<0A>ments"" in anti-guerilla operations in the<0A>Ukraine and the Baltic states.<0A><END>",Ukraine과 Baltic의 대게릴라 작전에서도 악명 높아.<0A><00>,64,not_generated,
codec,243,립,64,2,codec:243:1981|codec:243:848,"Cuando fundaron la SAS, el Servicio Especial<0A>A<G6A>reo Brit<G62>nico, invitaron a The Boss como<0A>tutor especial.<0A><END> || Really? You lose your grip strength after<0A>only a few seconds when hanging. I'll bet<0A>you can't even hold your gun straight.<0A><END>",영국 특수 항공 서비스(SAS)를 설립할 때 The Boss를 특별 교사로 초대했습니다.<0A><00> || 정말요? 매달린 후 단 몇 초만 지나면 그립력이 상실됩니다. 아마 당신은 총을 똑바로 쥐지도 못할 것 같아요.<0A><00>,64,not_generated,
codec,243,릿,64,1,codec:243:920,"To hear Sokolov tell it, though, the rivalry<0A>was really all in Granin's head.<0A><END>",Sokolov의 말을 들어보니 경쟁은 Granin의 머릿속에만 있었습니다.<0A><00>,64,not_generated,
codec,243,링,64,1,codec:243:329,"However, remember that rolling<0A>consumes more stamina than<0A>standard running.<0A><END>",그러나 롤링은 표준 달리기보다 LIFE을 더 많이 소비한다는 점을 기억해.<0A><00>,64,not_generated,
codec,243,막,64,3,codec:243:978|codec:243:683|codec:243:722,"So what you're saying is, there's also a good<0A>chance that whoever doesn't want to see that<0A>happen is going to try and interfere?<0A><END> || which block the effects of the fake death<0A>pill.<0A><END> || With the technology they had, it was difficult<0A>for the Soviets to develop large engines with<0A>massive thrust.<0A><END>",그걸 막으려는 자가 방해할 가능성도 크다는 거지?<0A><00> || 가사약의 효과를 막아.<0A><00> || 소련이 보유한 기술로는 막대한 추력을 갖춘 대형 엔진을 개발하기가 어려웠습니다.<0A><00>,64,not_generated,
codec,243,많,64,5,codec:243:329|codec:243:2816|codec:243:844|codec:243:943|codec:243:998,"However, remember that rolling<0A>consumes more stamina than<0A>standard running.<0A><END> || Snake, <G68>a va ? Tu as l'air tr<G69>s fatigu<G6A>.<0A><END> || Snake, are you all right? You seem<0A>awfully tired.<0A><END> || Yeah, I heard that speech. But a lot of<0A>guys I knew weren't real happy about it...<0A><END> || You won't find her name in the history<0A>books, but her contributions were many<0A>and great.<0A><END>","그러나 롤링은 표준 달리기보다 LIFE을 더 많이 소비한다는 점을 기억해.<0A><00> || Snake, 괜찮아? 많이 지쳐 보여.<0A><00> || Snake, 괜찮아? 많이 지쳐 보여.<0A><00> || 그래, 그 연설은 들었어. 하지만<0A>내가 알던 많은 이들은 달가워하지 않았지...<0A><00> || 역사책에서 그녀의 이름을 찾을 수는 없지만 그녀의 공헌은 많고 훌륭했습니다.<0A><00>",64,not_generated,
codec,243,망,64,3,codec:243:667|codec:243:714|codec:243:944,But remember - timing is critical.<0A>The effect will be ruined if you revive<0A>right in front of your enemy.<0A><END> || That's right. She has her own intelligence<0A>channels that she cultivated during the last<0A>war.<0A><END> || They said no one was gonna make them<0A>go on a mission to blow up some damn<0A>moon base.<0A><END>,하지만 기억해. 타이밍이 중요합니다. 적의 바로 앞에서 부활하면 효과가 망가집니다.<0A><00> || 맞아. 그녀는 지난 전쟁 때 만든 정보망이 있어.<0A><00> || 그들은 아무도 MISSION로 가서 망할 달 기지를 폭파하게 만들지 않을 것이라고 말했습니다.<0A><00>,64,not_generated,
codec,243,맞,64,5,codec:243:879|codec:243:955|codec:243:1005|codec:243:714|codec:243:741,"It looks cool on you.<0A><END> || Perhaps you're right.<0A><END> || Precisely. The motto itself is a tribute to<0A>her service.<0A><END> || That's right. She has her own intelligence<0A>channels that she cultivated during the last<0A>war.<0A><END> || With the mission cancelled, the mask was<0A>going to be thrown away... but the guy at the<0A>CIA's tech division who created it pitched a fit.<0A><END>",잘 맞아.<0A><00> || 맞는 말이야.<0A><00> || 맞아. 그 구호도 그녀의 공적을 기린 거야.<0A><00> || 맞아. 그녀는 지난 전쟁 때 만든 정보망이 있어.<0A><00> || MISSION가 취소되면서 마스크는 버려질 예정이었지만... 이 마스크를 만든 CIA의 기술 부서 직원이 딱 맞았습니다.<0A><00>,64,not_generated,
codec,243,맡,64,1,codec:243:966,And now they're being sent out to stand<0A>watch over a field exercise?<0A><END>,이제 야외 훈련 경비까지 맡는 건가?<0A><00>,64,not_generated,
codec,243,매,64,3,codec:243:848|codec:243:790|codec:243:778,"Really? You lose your grip strength after<0A>only a few seconds when hanging. I'll bet<0A>you can't even hold your gun straight.<0A><END> || Right now, Sokolov is out there wandering<0A>around the jungle alone. What are you going<0A>to do if he gets caught by the enemy?<0A><END> || That's the idea. The two factions are fighting<0A>over Sokolov. We're in an extremely<0A>dangerous situation here.<0A><END>",정말요? 매달린 후 단 몇 초만 지나면 그립력이 상실됩니다. 아마 당신은 총을 똑바로 쥐지도 못할 것 같아요.<0A><00> || Sokolov는 혼자 정글을 헤매고 있어. 적에게 잡히면 어쩔 거야?<0A><00> || 그게 아이디어입니다. 두 세력이 Sokolov를 놓고 싸우고 있다. 우리는 지금 매우 위험한 상황에 처해 있다.<0A><00>,64,not_generated,
codec,243,맹,64,1,codec:243:927,"Thus, the two formed an alliance, and<0A>Volgin took the Granin Design Bureau<0A>under his control.<0A><END>","그리하여 두 사람은 동맹을 맺게 되었고, Volgin은 Granin Design Bureau를 그의 통제하에 두게 되었습니다.<0A><00>",64,not_generated,
codec,243,맺,64,1,codec:243:927,"Thus, the two formed an alliance, and<0A>Volgin took the Granin Design Bureau<0A>under his control.<0A><END>","그리하여 두 사람은 동맹을 맺게 되었고, Volgin은 Granin Design Bureau를 그의 통제하에 두게 되었습니다.<0A><00>",64,not_generated,
codec,243,먹,64,4,codec:243:860|codec:243:861|codec:243:2080|codec:243:676,"Eating is a necessary part of your mission.<0A>When your stamina gets low, make sure<0A>you eat something. Got it?<0A><END> || Snake, there are other ways to recover<0A>your stamina besides eating.<0A><END> || Tu sais comment te nourrir?<0A><END> || When you take the fake death pill,<0A>it causes your body to rapidly secrete a<0A>number of chemicals -<0A><END>","먹는 것은 MISSION에 꼭 필요한 부분다. LIFE가 떨어지면 꼭 뭔가를 먹어보세요. 알았어요?<0A><00> || Snake, 먹는 것 말고도 체력을 회복할 수 있는 방법이 있구나.<0A><00> || 먹는 법은 알아?<0A><00> || 가사 상태 알약을 먹으면<0A>몸에서 빠르게<0A>여러 화학물질이 분비된다-<0A><00>",64,not_generated,
codec,243,멀,64,3,codec:243:912|codec:243:948|codec:243:2920,"And if you use the insecticidal bug juice,<0A>the hornets should stay away as long as<0A>the effect lasts.<0A><END> || Even if that's still a long way from reality...<0A><END> || M<G6B>me si on est encore loin de la r<G6A>alit<G6A>...<0A><END>",그리고 살충 벌레즙을 사용하면 효과가 지속되는 한 말벌이 멀리 떨어져 있어야 합니다.<0A><00> || 아직 현실과는 멀지만...<0A><00> || 아직 현실과는 멀지만...<0A><00>,64,not_generated,
codec,243,멋,64,1,codec:243:877,It looks cool!<0A><END>,멋진데!<0A><00>,64,not_generated,
codec,243,메,64,2,codec:243:688|codec:243:693,"The secretion of methionin enkephalin<0A>triggered by the fake death pill causes<0A>the opioid receptors...<0A><END> || There are three types of receptors: delta,<0A>kappa, and mu. Methionin enkephalin acts<0A>on the...<0A><END>","가짜 사형제에 의해 촉발된 메티오닌 엔케팔린 분비는 오피오이드 수용체를...<0A><00> || 수용체에는 델타, 카파, 뮤의 세 가지 유형이 있습니다. 메티오닌 엔케팔린은 다음과 같은 작용을 합니다.<0A><00>",64,not_generated,
codec,243,며,64,3,codec:243:919|codec:243:836|codec:243:773,"He's Sokolov's archrival, and the two have<0A>competed fiercely against each other since<0A>the days of the war.<0A><END> || In Caution Phase, enemy soldiers will be<0A>more cautious in their patrols, and they'll<0A>likely be more difficult to detect.<0A><END> || It competes with the KGB, which is under<0A>the Ministry of Internal Affairs, and the<0A>two are always watching each other.<0A><END>","그는 Sokolov의 최대 라이벌이며, 두 사람은 전쟁 초기부터 치열한 경쟁을 벌였습니다.<0A><00> || 주의 단계에서는 적 병사들이 순찰에 있어 더 주의 깊어지며, 탐지하기가 더 어려워질 것이다.<0A><00> || 그것은 내무부 산하인 KGB와 경쟁하며, 두 조직은 항상 서로를 감시합니다.<0A><00>",64,not_generated,
codec,243,몇,64,2,codec:243:848|codec:243:708,"Really? You lose your grip strength after<0A>only a few seconds when hanging. I'll bet<0A>you can't even hold your gun straight.<0A><END> || The intelligence communities of the West have<0A>tried time and again to find out what they're<0A>working on, but they've failed consistently.<0A><END>",정말요? 매달린 후 단 몇 초만 지나면 그립력이 상실됩니다. 아마 당신은 총을 똑바로 쥐지도 못할 것 같아요.<0A><00> || 서구의 정보 기관은 자신들이 무엇을 하고 있는지 알아내기 위해 몇 번이고 노력했지만 계속해서 실패했습니다.<0A><00>,64,not_generated,
codec,243,모,64,17,codec:243:659|codec:243:827|codec:243:772|codec:243:954|codec:243:991|codec:243:670|codec:243:899|codec:243:1006|codec:243:774|codec:243:1939|codec:243:2759|codec:243:771|codec:243:709|codec:243:729|codec:243:1001|codec:243:1004|codec:243:1002,"And there's no way you'll survive a battle<0A>with a large enemy contingent.<0A><END> || First of all, there's the state in which the<0A>enemy in that area doesn't know that you're<0A>there. This is called Normal Phase.<0A><END> || GRU is a military espionage outfit, the<0A>intelligence wing of the Soviet Defense<0A>Ministry's General Staff Office.<0A><END> || Guess it all depends on whether you have<0A>the will to make it happen.<0A><END> || He is truly a fearsome man.<0A>There's no telling what he might be<0A>plotting. Be careful.<0A><END> || I don't feel right taking some pill I don't know<0A>anything about. How does it make me look<0A>dead? How's it gonna affect my body?<0A><END> || I suppose you might be able to disguise<0A>yourself as a crocodile by wearing that cap<0A>and sticking your head out of the water.<0A><END> || Needless to say, the SAS has become<0A>a model for special forces units all over<0A>the world.<0A><END> || Never let the left hand know what<0A>the right hand is doing.<0A><END> || No lo s<G6A>. Yo nunca pens<G6A> que <G6E>bamos a llegar<0A>al espacio.<0A><END> || Nous <G6A>tudions toutes les possibilit<G6A>s.<0A><END> || Snake, stay alert. The KGB and GRU both<0A>have their sights set on Sokolov.<0A><END> || So you have absolutely no idea what<0A>Sokolov is developing?<0A><END> || That's my best guess. We don't know for<0A>sure, but...<0A><END> || The dummy run on Heliopolis and the<0A>nighttime raids on German air bases in<0A>North Africa were her idea as well.<0A><END> || The motto of the SAS.<0A><END> || Yes, she was always one step ahead of<0A>the rest of us, both in thought and action.<0A><END>","그리고 대규모 적군과의 전투에서 살아남을 방법은 없다.<0A><00> || 우선, 그 지역의 적이 당신이 거기에 있다는 것을 모르는 상태가 있다. 이것을 정상 단계라고 합니다.<0A><00> || GRU는 소련 국방부 참모실 산하 정보부 소속의 군사 첩보 기관입니다.<0A><00> || 모든 것은 당신이 그것을 실현할 의지가 있는지 여부에 달려 있다고 생각합니다.<0A><00> || 정말 무서운 사람이네요. 그가 무슨 음모를 꾸미고 있는지는 알 수 없다. 조심해.<0A><00> || 전혀 모르는 약을 복용하는 것이 기분이 좋지 않습니다. 어떻게 하면 내가 죽은 것처럼 보이나요? 내 몸에 어떤 영향을 미칠까요?<0A><00> || 저 모자를 쓰고 물 밖으로 머리를 내밀면 악어로 변장할 수도 있을 것 같아요.<0A><00> || SAS는 말할 필요도 없이 전 세계 특수부대들의 모델이 되었습니다.<0A><00> || 오른손이 하는 일을 왼손이 모르게 하라.<0A><00> || 모르겠어요. 나는 우리가 우주에 도달할 것이라고는 전혀 생각하지 못했습니다.<0A><00> || 우리는 모든 가능성을 연구하고 있다.<0A><00> || Snake, 정신 차려. KGB와 GRU는 모두 Sokolov를 목표로 삼고 있습니다.<0A><00> || 그렇다면 Sokolov가 무엇을 개발하고 있는지 전혀 모르시나요?<0A><00> || 그게 내 추측이에요. 우리는 확실히 모르지만...<0A><00> || 헬리오폴리스에서의 모의 비행과 북아프리카의 독일 공군 기지에 대한 야간 공습 역시 그녀의 아이디어였습니다.<0A><00> || SAS의 모토입니다.<0A><00> || 예, 그녀는 생각과 행동 모두에서 항상 우리보다 한발 앞서 있었습니다.<0A><00>",64,not_generated,
codec,243,목,64,3,codec:243:928|codec:243:771|codec:243:936,"But now Volgin's got his sights set<0A>on Sokolov?<0A><END> || Snake, stay alert. The KGB and GRU both<0A>have their sights set on Sokolov.<0A><END> || That same year, the Mercury program<0A>was launched with the goal of putting<0A>a man into space.<0A><END>","그런데 이제 Volgin가 Sokolov를 목표로 삼고 있다고요?<0A><00> || Snake, 정신 차려. KGB와 GRU는 모두 Sokolov를 목표로 삼고 있습니다.<0A><00> || 같은 해, 사람을 우주에 보내는 것을 목표로 머큐리 프로그램이 시작되었습니다.<0A><00>",64,not_generated,
codec,243,몰,64,6,codec:243:890|codec:243:706|codec:243:969|codec:243:953|codec:243:665|codec:243:975,"""The Alligator People."" It's a science fiction<0A>movie. You've never heard of it?<0A><END> || and we don't even know their exact locations,<0A>much less the nature of their research.<0A><END> || I don't know.<0A><END> || I don't know. I never even thought we'd<0A>make it up into space.<0A><END> || It may come in handy if you ever find<0A>yourself cornered.<0A><END> || This secret test is an act of desperation<0A>by a cornered man.<0A><END>","""The Alligator People""은 SF 영화야. 몰라?<0A><00> || 정확한 위치도 연구 내용도 몰라.<0A><00> || 몰라.<0A><00> || 몰라. 우주에 갈 수 있을 줄도 몰랐어.<0A><00> || 궁지에 몰리면 도움이 될 거야.<0A><00> || 이 비밀 테스트는 궁지에 몰린 남자의 절박한 행위입니다.<0A><00>",64,not_generated,
codec,243,몸,64,3,codec:243:670|codec:243:676|codec:243:850,"I don't feel right taking some pill I don't know<0A>anything about. How does it make me look<0A>dead? How's it gonna affect my body?<0A><END> || When you take the fake death pill,<0A>it causes your body to rapidly secrete a<0A>number of chemicals -<0A><END> || Your body is exhausted. Look at your<0A>Stamina Gauge. It's almost empty, isn't it?<0A><END>",전혀 모르는 약을 복용하는 것이 기분이 좋지 않습니다. 어떻게 하면 내가 죽은 것처럼 보이나요? 내 몸에 어떤 영향을 미칠까요?<0A><00> || 가사 상태 알약을 먹으면<0A>몸에서 빠르게<0A>여러 화학물질이 분비된다-<0A><00> || 몸이 지쳤습니다. STAMINA 게이지를 살펴보세요. 거의 비어있죠?<0A><00>,64,not_generated,
codec,243,뭔,64,2,codec:243:860|codec:243:792,"Eating is a necessary part of your mission.<0A>When your stamina gets low, make sure<0A>you eat something. Got it?<0A><END> || We're still looking into why we lost contact<0A>with The Boss. I'll let you know as soon as<0A>we find anything out.<0A><END>",먹는 것은 MISSION에 꼭 필요한 부분다. LIFE가 떨어지면 꼭 뭔가를 먹어보세요. 알았어요?<0A><00> || 더보스님과 연락이 끊긴 이유는 아직 조사중입니다. 뭔가 알아내는 대로 알려드리겠습니다.<0A><00>,64,not_generated,
codec,243,뮤,64,1,codec:243:693,"There are three types of receptors: delta,<0A>kappa, and mu. Methionin enkephalin acts<0A>on the...<0A><END>","수용체에는 델타, 카파, 뮤의 세 가지 유형이 있습니다. 메티오닌 엔케팔린은 다음과 같은 작용을 합니다.<0A><00>",64,not_generated,
codec,243,밀,64,10,codec:243:941|codec:243:707|codec:243:945|codec:243:899|codec:243:701|codec:243:702|codec:243:705|codec:243:917|codec:243:728|codec:243:975,"After that, with America still lagging behind<0A>the Soviets in orbital flight, President<0A>Kennedy made a momentous decision.<0A><END> || And Sokolov's OKB-754 is the most secret<0A>bureau of them all.<0A><END> || But rocket research and missile research<0A>are closely related.<0A><END> || I suppose you might be able to disguise<0A>yourself as a crocodile by wearing that cap<0A>and sticking your head out of the water.<0A><END> || Major, what kind of place is this secret<0A>Design Bureau that Sokolov is heading?<0A><END> || Mmm. The Soviets have a number of secret<0A>Design Bureaus like this one, each engaged<0A>in cutting-edge research.<0A><END> || Most of them are located in secret cities<0A>built in isolated areas,<0A><END> || OKB-812. It's the same type of top-secret<0A>facility as Sokolov's own OKB-754.<0A><END> || So this secret weapon is some kind of<0A>ballistic device?<0A><END> || This secret test is an act of desperation<0A>by a cornered man.<0A><END>","그 뒤 우주 경쟁에서 밀리던 미국의 Kennedy가 중대한 결정을 내렸지.<0A><00> || Sokolov의 OKB-754는 그중에서도 최고 기밀이야.<0A><00> || ROCKET과 MISSILE 연구는 밀접해.<0A><00> || 저 모자를 쓰고 물 밖으로 머리를 내밀면 악어로 변장할 수도 있을 것 같아요.<0A><00> || 소령, Sokolov가 이끄는 이 비밀 설계국이 어떤 곳인가?<0A><00> || 소련엔 첨단 연구를 하는 비밀 설계국이 여럿 있어.<0A><00> || 대부분 외딴 지역의 비밀 도시에 있어.<0A><00> || OKB-812. Sokolov의 OKB-754와 같은 종류의 일급비밀 시설이다.<0A><00> || 그렇다면 이 비밀병기는 일종의 탄도장치라는 겁니까?<0A><00> || 이 비밀 테스트는 궁지에 몰린 남자의 절박한 행위입니다.<0A><00>",64,not_generated,
codec,243,밍,64,1,codec:243:667,But remember - timing is critical.<0A>The effect will be ruined if you revive<0A>right in front of your enemy.<0A><END>,하지만 기억해. 타이밍이 중요합니다. 적의 바로 앞에서 부활하면 효과가 망가집니다.<0A><00>,64,not_generated,
codec,243,박,64,2,codec:243:679|codec:243:975,"causing your heart rate, your breathing<0A>rate, and your body temperature to drop<0A>dramatically.<0A><END> || This secret test is an act of desperation<0A>by a cornered man.<0A><END>","심박수, 호흡수, 체온이 급격하게 떨어집니다.<0A><00> || 이 비밀 테스트는 궁지에 몰린 남자의 절박한 행위입니다.<0A><00>",64,not_generated,
